Product,Link,Price 
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 64GB RAM, 2x2TB PCIe SSD (4TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Home)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018J9?Description=3070&cm_re=3070-_-9SIA7ABG8A2507-_-Product,4259
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 256GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C15?Description=3070&cm_re=3070-_-9SIA7ABGDZ8092-_-Product,3078
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DV6?Description=3070&cm_re=3070-_-9SIA7ABGDZ9791-_-Product,3858
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DU8?Description=3070&cm_re=3070-_-9SIA7ABGDZ9783-_-Product,3258
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2x2TB PCIe SSD (4TB), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C34?Description=3070&cm_re=3070-_-9SIA7ABGDZ8141-_-Product,4818
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x1TB PCIe SSD (2TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DD5?Description=3070&cm_re=3070-_-9SIA7ABGDZ9514-_-Product,3508
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C26?Description=3070&cm_re=3070-_-9SIA7ABGDZ8119-_-Product,4318
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 512GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BP1?Description=3070&cm_re=3070-_-9SIA7ABGDZ7883-_-Product,4088
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DT9?Description=3070&cm_re=3070-_-9SIA7ABGDZ9774-_-Product,4378
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 2TB PCIe SSD + 3TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F50?Description=3070&cm_re=3070-_-9SIA7ABG8B6991-_-Product,2969
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x512GB PCIe SSD (1TB), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BP2?Description=3070&cm_re=3070-_-9SIA7ABGDZ7884-_-Product,3158
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 2TB PCIe SSD + 2TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018K3?Description=3070&cm_re=3070-_-9SIA7ABG8A2511-_-Product,2869
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BR8?Description=3070&cm_re=3070-_-9SIA7ABGDZ7903-_-Product,4438
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 512GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C33?Description=3070&cm_re=3070-_-9SIA7ABGDZ8136-_-Product,3528
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BS6?Description=3070&cm_re=3070-_-9SIA7ABGDZ7923-_-Product,3998
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 512GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DT1?Description=3070&cm_re=3070-_-9SIA7ABGDZ9766-_-Product,4508
"Velztorm Galax Custom Built Gaming Desktop PC Black (AMD Ryzen 7 - 5800X 8-Core, 16GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-galax/p/3D5-000W-0AYG0?Description=3070&cm_re=3070-_-3D5-000W-0AYG0-_-Product,3098
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DX0?Description=3070&cm_re=3070-_-9SIA7ABGDZ9820-_-Product,4838
"Velztorm Nix Custom Built Gaming Desktop PC Snow White (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 512GB m.2 SATA SSD, NVIDIA GeForce RTX 3070 Ti, 1xUSB 3.2, 3xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-nix/p/3D5-000W-05X20?Description=3070&cm_re=3070-_-3D5-000W-05X20-_-Product,3008
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DW7?Description=3070&cm_re=3070-_-9SIA7ABGDZ9802-_-Product,3758
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 128GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F72?Description=3070&cm_re=3070-_-9SIA7ABG8B7055-_-Product,5089
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DW5?Description=3070&cm_re=3070-_-9SIA7ABGDZ9800-_-Product,4358
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C47?Description=3070&cm_re=3070-_-9SIA7ABGDZ8181-_-Product,3858
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BP0?Description=3070&cm_re=3070-_-9SIA7ABGDZ7882-_-Product,3738
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 128GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Home)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F57?Description=3070&cm_re=3070-_-9SIA7ABG8B7024-_-Product,4919
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 256GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C17?Description=3070&cm_re=3070-_-9SIA7ABGDZ8097-_-Product,3118
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C45?Description=3070&cm_re=3070-_-9SIA7ABGDZ8176-_-Product,3398
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 64GB RAM, 2TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F03?Description=3070&cm_re=3070-_-9SIA7ABG8B6853-_-Product,4029
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x1TB PCIe SSD (2TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DF9?Description=3070&cm_re=3070-_-9SIA7ABGDZ9538-_-Product,3628
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 128GB m.2 SATA SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DJ6?Description=3070&cm_re=3070-_-3D5-000W-08DJ6-_-Product,3408
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2x2TB PCIe SSD (4TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DU2?Description=3070&cm_re=3070-_-9SIA7ABGDZ9777-_-Product,4958
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DG2?Description=3070&cm_re=3070-_-9SIA7ABGDZ9542-_-Product,3978
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 128GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C25?Description=3070&cm_re=3070-_-9SIA7ABGDZ8118-_-Product,3388
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 128GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DS9?Description=3070&cm_re=3070-_-9SIA7ABGDZ9764-_-Product,3528
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 512GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DU1?Description=3070&cm_re=3070-_-9SIA7ABGDZ9776-_-Product,3508
"Velztorm Zenix Custom Built Gaming Desktop PC (AMD Ryzen 5 5600X 6-Core, 16GB RAM, 1TB SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 1xUSB 3.2, 4xUSB 3.1, 2xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-zenix/p/3D5-000W-0AZ82?Description=3070&cm_re=3070-_-3D5-000W-0AZ82-_-Product,3748
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 512GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C29?Description=3070&cm_re=3070-_-9SIA7ABGDZ8127-_-Product,3488
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 512GB PCIe SSD + 3TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F32?Description=3070&cm_re=3070-_-9SIA7ABG8B6923-_-Product,2369
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 2TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F58?Description=3070&cm_re=3070-_-9SIA7ABG8B7025-_-Product,3069
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x512GB PCIe SSD (1TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DC7?Description=3070&cm_re=3070-_-9SIA7ABGDZ9506-_-Product,3658
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C37?Description=3070&cm_re=3070-_-9SIA7ABGDZ8148-_-Product,2798
"Velztorm Lux Custom Built Gaming Desktop PC White (AMD Ryzen 9 - 5950X 16-Core, 16GB RAM, 1TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, 4xUSB 3.0, 1xHDMI, 1 Display Port (DP), Win 10 Home)",https://www.newegg.com/velztorm-lux/p/3D5-000W-07343?Description=3070&cm_re=3070-_-3D5-000W-07343-_-Product,3269
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DD7?Description=3070&cm_re=3070-_-9SIA7ABGDZ9516-_-Product,4718
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 64GB RAM, 2TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018J7?Description=3070&cm_re=3070-_-9SIA7ABG8A2505-_-Product,4129
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DE2?Description=3070&cm_re=3070-_-9SIA7ABGDZ9521-_-Product,3858
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 1TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F80?Description=3070&cm_re=3070-_-9SIA7ABG8B7089-_-Product,2819
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 128GB RAM, 2TB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F51?Description=3070&cm_re=3070-_-9SIA7ABG8B6992-_-Product,4989
"Velztorm Turrix Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X 12-Core, 16GB RAM, 512GB m.2 SATA SSD + 2TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, 2xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/p/3D5-000W-0ADF2?Description=3070&cm_re=3070-_-3D5-000W-0ADF2-_-Product,3938
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DF1?Description=3070&cm_re=3070-_-9SIA7ABGDZ9530-_-Product,3878
"Velztorm Marrox Custom Desktop White (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 512GB m.2 SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, USB 3.2, HDMI, Win 10 Home)",https://www.newegg.com/velztorm-marrox/p/3D5-000W-0BC31?Description=3070&cm_re=3070-_-3D5-000W-0BC31-_-Product,3198
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Home)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F84?Description=3070&cm_re=3070-_-9SIA7ABG8B7096-_-Product,2999
"Velztorm Turrix Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X 12-Core, 16GB RAM, 1TB PCIe SSD + 2TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, 2xUSB 3.0, 1xHDMI, 1 Display Port (DP), Win 10 Home)",https://www.newegg.com/p/3D5-000W-0AA24?Description=3070&cm_re=3070-_-3D5-000W-0AA24-_-Product,3688
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01EB4?Description=3070&cm_re=3070-_-3D5-000F-01EB4-_-Product,2469
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BR2?Description=3070&cm_re=3070-_-9SIA7ABGDZ7895-_-Product,4218
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 4TB PCIe SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DE1?Description=3070&cm_re=3070-_-9SIA7ABGDZ9520-_-Product,4278
"Velztorm Partix Custom Built Gaming Desktop PC (AMD Ryzen 7 - 5800X 8-Core, 16GB RAM, 1TB m.2 SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, 1xUSB 3.2, 4xUSB 3.1, 2xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-partix/p/3D5-000W-09HM9?Description=3070&cm_re=3070-_-3D5-000W-09HM9-_-Product,3548
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 32GB RAM, 2x1TB PCIe SSD (2TB), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DT0?Description=3070&cm_re=3070-_-9SIA7ABGDZ9765-_-Product,3988
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 2TB PCIe SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018J6?Description=3070&cm_re=3070-_-9SIA7ABG8A2504-_-Product,2969
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2x2TB PCIe SSD (4TB), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08BR7?Description=3070&cm_re=3070-_-9SIA7ABGDZ7902-_-Product,3858
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 256GB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C12?Description=3070&cm_re=3070-_-9SIA7ABGDZ8086-_-Product,2958
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 16GB RAM, 2TB PCIe SSD + 1TB HDD (3.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 6xUSB 3.1, Win 10 Home)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-018N5?Description=3070&cm_re=3070-_-9SIA7ABG8A2533-_-Product,2799
"Velztorm Galax Custom Built Gaming Desktop PC Black (AMD Ryzen 7 - 5800X 8-Core, 16GB RAM, 1TB m.2 SATA SSD, NVIDIA GeForce RTX 3070 Ti, Wifi, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-galax/p/3D5-000W-0AYH4?Description=3070&cm_re=3070-_-3D5-000W-0AYH4-_-Product,3598
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 1TB PCIe SSD + 1TB HDD (2.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Home)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08C32?Description=3070&cm_re=3070-_-9SIA7ABGDZ8135-_-Product,2758
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 16GB RAM, 2TB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, 1xHDMI, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DG3?Description=3070&cm_re=3070-_-9SIA7ABGDZ9544-_-Product,4018
"Velztorm Vertix Custom Built Gaming Desktop PC (AMD Ryzen 7 5800X 8-Core, 64GB RAM, 512GB PCIe SSD + 2TB HDD (2.5), NVIDIA GeForce RTX 3070 Ti, Wifi, Bluetooth, 2xUSB 3.1, 4xUSB 3.0, Win 10 Pro)",https://www.newegg.com/velztorm-vertix/p/3D5-000W-08DD2?Description=3070&cm_re=3070-_-9SIA7ABGDZ9511-_-Product,4628
"ASUS ROG Strix G15CE Gaming & Entertainment Desktop PC (Intel i7-11700KF 8-Core, 128GB RAM, 512GB PCIe SSD + 6TB HDD (3.5), NVIDIA GeForce RTX 3070, Wifi, Bluetooth, 6xUSB 3.1, 2xHDMI, Win 10 Pro)",https://www.newegg.com/asus-rog-strix-g15ce/p/3D5-000F-01F46?Description=3070&cm_re=3070-_-9SIA7ABG8B6989-_-Product,4389
